#;name of the book;author;;move?;check?;released?;year;page;category;read?;reading?;tbr?;reread?;shelf;location;Info;image;#;;
3074;Yalom Seckisi;Irvin D. Yalom;Yalom Seckisi. Irvin D. Yalom;yes;;;2018;244;Psychology & Mental Life;✅;-;tbr?;📖;B-8;homelibrary;https://www.google.com/search?q=Yalom%20Seckisi%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Yalom%20Seckisi%20Irvin%20D.%20Yalom&tbm=isch;2074; ;
3073;Askin Celladi ve Diger Psikoterapi Oykuleri;Irvin D. Yalom;Askin Celladi ve Diger Psikoterapi Oykuleri. Irvin D. Yalom;yes;;;2019;303;Psychology & Mental Life;✅;-;tbr?;📖;B-8;homelibrary;https://www.google.com/search?q=Askin%20Celladi%20ve%20Diger%20Psikoterapi%20Oykuleri%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Askin%20Celladi%20ve%20Diger%20Psikoterapi%20Oykuleri%20Irvin%20D.%20Yalom&tbm=isch;2073; ;
3072;Kuram ile Klinik Bulusunca - Tekinsizlik, Sonradanlik, Ruya, Baglarin Kurulmasi ve Ilk Nesne Iliskileri;Bella Habip;Kuram ile Klinik Bulusunca - Tekinsizlik, Sonradanlik, Ruya, Baglarin Kurulmasi ve Ilk Nesne Iliskileri. Bella Habip;yes;;;2012;148;category?;read?;-;📋;reread?;A-9;homelibrary;https://www.google.com/search?q=Kuram%20ile%20Klinik%20Bulusunca%20-%20Tekinsizlik,%20Sonradanlik,%20Ruya,%20Baglarin%20Kurulmasi%20ve%20Ilk%20Nesne%20Iliskileri%20Bella%20Habip;https://www.google.com/search?q=Kuram%20ile%20Klinik%20Bulusunca%20-%20Tekinsizlik,%20Sonradanlik,%20Ruya,%20Baglarin%20Kurulmasi%20ve%20Ilk%20Nesne%20Iliskileri%20Bella%20Habip&tbm=isch;2072; ;
3071;Psikanalizin Yedi Temel Kavrami;J. D. Nasio;Psikanalizin Yedi Temel Kavrami. J. D. Nasio;yes;;;2018;244;category?;read?;-;📋;reread?;A-5;homelibrary;https://www.google.com/search?q=Psikanalizin%20Yedi%20Temel%20Kavrami%20J.%20D.%20Nasio;https://www.google.com/search?q=Psikanalizin%20Yedi%20Temel%20Kavrami%20J.%20D.%20Nasio&tbm=isch;2071; ;
3070;Her Gun Biraz Daha Yakin;Irvin D. Yalom, Ginny Elkin;Her Gun Biraz Daha Yakin. Irvin D. Yalom, Ginny Elkin;yes;;;2018;304;Psychology & Mental Life;✅;-;tbr?;📖;B-8;homelibrary;https://www.google.com/search?q=Her%20Gun%20Biraz%20Daha%20Yakin%20Irvin%20D.%20Yalom,%20Ginny%20Elkin;https://www.google.com/search?q=Her%20Gun%20Biraz%20Daha%20Yakin%20Irvin%20D.%20Yalom,%20Ginny%20Elkin&tbm=isch;2070; ;
3069;Kintsugi - Mutlulugu Bulmak Icin Kusurlarinizi Kucaklayin;Tomas Navarro;Kintsugi - Mutlulugu Bulmak Icin Kusurlarinizi Kucaklayin. Tomas Navarro;yes;;;2025;320;category?;read?;-;📋;reread?;E-4;homelibrary;https://www.google.com/search?q=Kintsugi%20-%20Mutlulugu%20Bulmak%20Icin%20Kusurlarinizi%20Kucaklayin%20Tomas%20Navarro;https://www.google.com/search?q=Kintsugi%20-%20Mutlulugu%20Bulmak%20Icin%20Kusurlarinizi%20Kucaklayin%20Tomas%20Navarro&tbm=isch;2069; ;
3068;Hastadan Ogrenmek - Bir Psikanalistin Danisma Odasi;Patrick J. Casement;Hastadan Ogrenmek - Bir Psikanalistin Danisma Odasi. Patrick J. Casement;yes;;;2022;536;category?;read?;-;📋;reread?;A-9;homelibrary;https://www.google.com/search?q=Hastadan%20Ogrenmek%20-%20Bir%20Psikanalistin%20Danisma%20Odasi%20Patrick%20J.%20Casement;https://www.google.com/search?q=Hastadan%20Ogrenmek%20-%20Bir%20Psikanalistin%20Danisma%20Odasi%20Patrick%20J.%20Casement&tbm=isch;2068; ;
3067;Annem ve Hayatin Anlami;Irvin D. Yalom;Annem ve Hayatin Anlami. Irvin D. Yalom;yes;;;2018;320;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Annem%20ve%20Hayatin%20Anlami%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Annem%20ve%20Hayatin%20Anlami%20Irvin%20D.%20Yalom&tbm=isch;2067; ;
3066;Bagislanan Terapi;Irvin D. Yalom;Bagislanan Terapi. Irvin D. Yalom;yes;;;2017;312;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Bagislanan%20Terapi%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Bagislanan%20Terapi%20Irvin%20D.%20Yalom&tbm=isch;2066; ;
3065;Din ve Psikiyatri;Irvin D. Yalom;Din ve Psikiyatri. Irvin D. Yalom;yes;;;2017;64;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Din%20ve%20Psikiyatri%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Din%20ve%20Psikiyatri%20Irvin%20D.%20Yalom&tbm=isch;2065; ;
3064;Gunese Bakmak - Olumle Yuzlesmek;Irvin D. Yalom;Gunese Bakmak - Olumle Yuzlesmek. Irvin D. Yalom;yes;;;2017;256;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Gunese%20Bakmak%20-%20Olumle%20Yuzlesmek%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Gunese%20Bakmak%20-%20Olumle%20Yuzlesmek%20Irvin%20D.%20Yalom&tbm=isch;2064; ;
3063;Kayginin Anlami;Rollo May;Kayginin Anlami. Rollo May;yes;;;2020;526;category?;read?;-;📋;reread?;A-6;homelibrary;https://www.google.com/search?q=Kayginin%20Anlami%20Rollo%20May;https://www.google.com/search?q=Kayginin%20Anlami%20Rollo%20May&tbm=isch;2063; ;
3062;Olum Kalim Meselesi;Irvin D. Yalom, Marilyn Yalom;Olum Kalim Meselesi. Irvin D. Yalom, Marilyn Yalom;yes;;;2022;248;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Olum%20Kalim%20Meselesi%20Irvin%20D.%20Yalom,%20Marilyn%20Yalom;https://www.google.com/search?q=Olum%20Kalim%20Meselesi%20Irvin%20D.%20Yalom,%20Marilyn%20Yalom&tbm=isch;2062; ;
3061;Kultur ve Psikanaliz - Sinema, Edebiyat ve Guncelin Psikanalizi;Bella Habip;Kultur ve Psikanaliz - Sinema, Edebiyat ve Guncelin Psikanalizi. Bella Habip;yes;;;2019;240;category?;read?;-;📋;reread?;A-9;homelibrary;https://www.google.com/search?q=Kultur%20ve%20Psikanaliz%20-%20Sinema,%20Edebiyat%20ve%20Guncelin%20Psikanalizi%20Bella%20Habip;https://www.google.com/search?q=Kultur%20ve%20Psikanaliz%20-%20Sinema,%20Edebiyat%20ve%20Guncelin%20Psikanalizi%20Bella%20Habip&tbm=isch;2061; ;
3060;Meskalin 60 Draje;Murathan Mungan;Meskalin 60 Draje. Murathan Mungan;no;;;2017;259;category?;read?;-;tbr?;reread?;B-7;homelibrary;https://www.google.com/search?q=Meskalin%2060%20Draje%20Murathan%20Mungan;https://www.google.com/search?q=Meskalin%2060%20Draje%20Murathan%20Mungan&tbm=isch;2060; ;
3059;Olum ve Olme Uzerine;Elisabeth Kubler-Ross;Olum ve Olme Uzerine. Elisabeth Kubler-Ross;yes;;;2023;376;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Olum%20ve%20Olme%20Uzerine%20Elisabeth%20Kubler-Ross;https://www.google.com/search?q=Olum%20ve%20Olme%20Uzerine%20Elisabeth%20Kubler-Ross&tbm=isch;2059; ;
3058;Olumden Sonra Yasam - Olume Yakin Deneyimlerden Ogrenilen Dersler;Elisabeth Kubler-Ross;Olumden Sonra Yasam - Olume Yakin Deneyimlerden Ogrenilen Dersler. Elisabeth Kubler-Ross;yes;;;2024;96;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Olumden%20Sonra%20Yasam%20-%20Olume%20Yakin%20Deneyimlerden%20Ogrenilen%20Dersler%20Elisabeth%20Kubler-Ross;https://www.google.com/search?q=Olumden%20Sonra%20Yasam%20-%20Olume%20Yakin%20Deneyimlerden%20Ogrenilen%20Dersler%20Elisabeth%20Kubler-Ross&tbm=isch;2058; ;
3057;Yasam Dersleri;Elisabeth Kubler-Ross;Yasam Dersleri. Elisabeth Kubler-Ross;yes;;;2021;245;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Yasam%20Dersleri%20Elisabeth%20Kubler-Ross;https://www.google.com/search?q=Yasam%20Dersleri%20Elisabeth%20Kubler-Ross&tbm=isch;2057; ;
3056;Yolda Ogrenmek - Psikanaliz ve Psikoterapi Uzerine Dusunceler;Patrick J. Casement;Yolda Ogrenmek - Psikanaliz ve Psikoterapi Uzerine Dusunceler. Patrick J. Casement;yes;;;2025;300;category?;read?;-;📋;reread?;A-9;homelibrary;https://www.google.com/search?q=Yolda%20Ogrenmek%20-%20Psikanaliz%20ve%20Psikoterapi%20Uzerine%20Dusunceler%20Patrick%20J.%20Casement;https://www.google.com/search?q=Yolda%20Ogrenmek%20-%20Psikanaliz%20ve%20Psikoterapi%20Uzerine%20Dusunceler%20Patrick%20J.%20Casement&tbm=isch;2056; ;
3055;Sosyal Medya Hesaplarinizi Hemen Simdi Kapatmaniz icin 10 Arguman;Jaron Lanier;Sosyal Medya Hesaplarinizi Hemen Simdi Kapatmaniz icin 10 Arguman. Jaron Lanier;yes;;;2022;178;Technology & the Digital World;✅;-;tbr?;reread?;E-8;homelibrary;https://www.google.com/search?q=Sosyal%20Medya%20Hesaplarinizi%20Hemen%20Simdi%20Kapatmaniz%20icin%2010%20Arguman%20Jaron%20Lanier;https://www.google.com/search?q=Sosyal%20Medya%20Hesaplarinizi%20Hemen%20Simdi%20Kapatmaniz%20icin%2010%20Arguman%20Jaron%20Lanier&tbm=isch;2055; ;
3054;Psikanalitik Incelemeler - Resim Sanati, Edebiyat, Sinema Analizi ve Toplumsalin Klinikteki Izdusumleri;Bella Habip;Psikanalitik Incelemeler - Resim Sanati, Edebiyat, Sinema Analizi ve Toplumsalin Klinikteki Izdusumleri. Bella Habip;yes;;;2024;192;category?;read?;-;📋;reread?;A-9;homelibrary;https://www.google.com/search?q=Psikanalitik%20Incelemeler%20-%20Resim%20Sanati,%20Edebiyat,%20Sinema%20Analizi%20ve%20Toplumsalin%20Klinikteki%20Izdusumleri%20Bella%20Habip;https://www.google.com/search?q=Psikanalitik%20Incelemeler%20-%20Resim%20Sanati,%20Edebiyat,%20Sinema%20Analizi%20ve%20Toplumsalin%20Klinikteki%20Izdusumleri%20Bella%20Habip&tbm=isch;2054; ;
3053;Minimalizm - Hayatinizi Sadelestirmenin ve Surdurulebilir Yasamanin Yollari;Madeleine Olivia;Minimalizm - Hayatinizi Sadelestirmenin ve Surdurulebilir Yasamanin Yollari. Madeleine Olivia;yes;;;2025;352;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Minimalizm%20-%20Hayatinizi%20Sadelestirmenin%20ve%20Surdurulebilir%20Yasamanin%20Yollari%20Madeleine%20Olivia;https://www.google.com/search?q=Minimalizm%20-%20Hayatinizi%20Sadelestirmenin%20ve%20Surdurulebilir%20Yasamanin%20Yollari%20Madeleine%20Olivia&tbm=isch;2053; ;
3052;Minimalist Ev;Joshua Becker;Minimalist Ev. Joshua Becker;yes;;;2023;288;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Minimalist%20Ev%20Joshua%20Becker;https://www.google.com/search?q=Minimalist%20Ev%20Joshua%20Becker&tbm=isch;2052; ;
3051;Gidalarin Beyniniz Uzerindeki Etkisi - Depresyon, Kaygi, TSSB, OKB, DEHB ve Diger Hastaliklarla Mucadelede Gidalarin Sasirtici Rolu Uzerine Bir Rehber;Uma Naidoo;Gidalarin Beyniniz Uzerindeki Etkisi - Depresyon, Kaygi, TSSB, OKB, DEHB ve Diger Hastaliklarla Mucadelede Gidalarin Sasirtici Rolu Uzerine Bir Rehber. Uma Naidoo;yes;;;2024;400;category?;read?;-;📋;reread?;F-6;homelibrary;https://www.google.com/search?q=Gidalarin%20Beyniniz%20Uzerindeki%20Etkisi%20-%20Depresyon,%20Kaygi,%20TSSB,%20OKB,%20DEHB%20ve%20Diger%20Hastaliklarla%20Mucadelede%20Gidalarin%20Sasirtici%20Rolu%20Uzerine%20Bir%20Rehber%20Uma%20Naidoo;https://www.google.com/search?q=Gidalarin%20Beyniniz%20Uzerindeki%20Etkisi%20-%20Depresyon,%20Kaygi,%20TSSB,%20OKB,%20DEHB%20ve%20Diger%20Hastaliklarla%20Mucadelede%20Gidalarin%20Sasirtici%20Rolu%20Uzerine%20Bir%20Rehber%20Uma%20Naidoo&tbm=isch;2051; ;
3050;Fazlaliklardan Kurtulma Sanati;Nagisa Tatsumi;Fazlaliklardan Kurtulma Sanati. Nagisa Tatsumi;yes;;;2024;176;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Fazlaliklardan%20Kurtulma%20Sanati%20Nagisa%20Tatsumi;https://www.google.com/search?q=Fazlaliklardan%20Kurtulma%20Sanati%20Nagisa%20Tatsumi&tbm=isch;2050; ;
3049;David Harvey ile Soylesiler;David Harvey;David Harvey ile Soylesiler. David Harvey;yes;;;2023;130;category?;read?;-;📋;reread?;G-5;homelibrary;https://www.google.com/search?q=David%20Harvey%20ile%20Soylesiler%20David%20Harvey;https://www.google.com/search?q=David%20Harvey%20ile%20Soylesiler%20David%20Harvey&tbm=isch;2049; ;
3048;Bozuk Para;Lyn Alden;Bozuk Para. Lyn Alden;yes;;;2025;672;category?;read?;-;📋;reread?;C-9;homelibrary;https://www.google.com/search?q=Bozuk%20Para%20Lyn%20Alden;https://www.google.com/search?q=Bozuk%20Para%20Lyn%20Alden&tbm=isch;2048; ;
3047;Akilli Yatirimcinin Finansal Bagimsizlik Rehberi - Bilmeniz Gereken Her Sey Hakkinda Basit Bir Klavuz;Ben Carlson, Robin Powell;Akilli Yatirimcinin Finansal Bagimsizlik Rehberi - Bilmeniz Gereken Her Sey Hakkinda Basit Bir Klavuz. Ben Carlson, Robin Powell;no;;;2024;128;category?;read?;-;📋;reread?;F-2;homelibrary;https://www.google.com/search?q=Akilli%20Yatirimcinin%20Finansal%20Bagimsizlik%20Rehberi%20-%20Bilmeniz%20Gereken%20Her%20Sey%20Hakkinda%20Basit%20Bir%20Klavuz%20Ben%20Carlson,%20Robin%20Powell;https://www.google.com/search?q=Akilli%20Yatirimcinin%20Finansal%20Bagimsizlik%20Rehberi%20-%20Bilmeniz%20Gereken%20Her%20Sey%20Hakkinda%20Basit%20Bir%20Klavuz%20Ben%20Carlson,%20Robin%20Powell&tbm=isch;2047; ;
3046;Travmanin Ic Dunyasi - Ruhun Arketipsel Savunmalari;Donald Kalsched;Travmanin Ic Dunyasi - Ruhun Arketipsel Savunmalari. Donald Kalsched;yes;;;2025;436;category?;read?;-;📋;reread?;A-8;homelibrary;https://www.google.com/search?q=Travmanin%20Ic%20Dunyasi%20-%20Ruhun%20Arketipsel%20Savunmalari%20Donald%20Kalsched;https://www.google.com/search?q=Travmanin%20Ic%20Dunyasi%20-%20Ruhun%20Arketipsel%20Savunmalari%20Donald%20Kalsched&tbm=isch;2046; ;
3045;Stressiz Yatirim Sanati - Stressiz Bir Finansal Hayat Nasil Yasanir?;Jared Dillian;Stressiz Yatirim Sanati - Stressiz Bir Finansal Hayat Nasil Yasanir?. Jared Dillian;released;;yes;2025;272;category?;read?;-;📋;reread?;F-2;homelibrary;https://www.google.com/search?q=Stressiz%20Yatirim%20Sanati%20-%20Stressiz%20Bir%20Finansal%20Hayat%20Nasil%20Yasanir?%20Jared%20Dillian;https://www.google.com/search?q=Stressiz%20Yatirim%20Sanati%20-%20Stressiz%20Bir%20Finansal%20Hayat%20Nasil%20Yasanir?%20Jared%20Dillian&tbm=isch;2045; ;
3044;Sizi Buraya Ne Getirdi? - Ruyalarla Yapilan Bir Terapi Hikayesi;Nursena Balatekin;Sizi Buraya Ne Getirdi? - Ruyalarla Yapilan Bir Terapi Hikayesi. Nursena Balatekin;yes;;;2025;208;category?;read?;-;📋;reread?;A-7;homelibrary;https://www.google.com/search?q=Sizi%20Buraya%20Ne%20Getirdi?%20-%20Ruyalarla%20Yapilan%20Bir%20Terapi%20Hikayesi%20Nursena%20Balatekin;https://www.google.com/search?q=Sizi%20Buraya%20Ne%20Getirdi?%20-%20Ruyalarla%20Yapilan%20Bir%20Terapi%20Hikayesi%20Nursena%20Balatekin&tbm=isch;2044; ;
3043;Sisu - Finlandiyalilarin Cesaret Sanati;Joanna Nylund;Sisu - Finlandiyalilarin Cesaret Sanati. Joanna Nylund;yes;;;2025;160;category?;read?;-;📋;reread?;E-4;homelibrary;https://www.google.com/search?q=Sisu%20-%20Finlandiyalilarin%20Cesaret%20Sanati%20Joanna%20Nylund;https://www.google.com/search?q=Sisu%20-%20Finlandiyalilarin%20Cesaret%20Sanati%20Joanna%20Nylund&tbm=isch;2043; ;
3042;Sifirdan Milyonerlige - Borsaya Yatirim Yapmanin Basit, Etkili ve Stressiz Bir Yolu;Nicolas Berube;Sifirdan Milyonerlige - Borsaya Yatirim Yapmanin Basit, Etkili ve Stressiz Bir Yolu. Nicolas Berube;released;;yes;2025;192;category?;read?;-;📋;reread?;F-2;homelibrary;https://www.google.com/search?q=Sifirdan%20Milyonerlige%20-%20Borsaya%20Yatirim%20Yapmanin%20Basit,%20Etkili%20ve%20Stressiz%20Bir%20Yolu%20Nicolas%20Berube;https://www.google.com/search?q=Sifirdan%20Milyonerlige%20-%20Borsaya%20Yatirim%20Yapmanin%20Basit,%20Etkili%20ve%20Stressiz%20Bir%20Yolu%20Nicolas%20Berube&tbm=isch;2042; ;
3041;Seksizm - Eski Zamanlardan Beri Suregelen Baski;Susan Arndt;Seksizm - Eski Zamanlardan Beri Suregelen Baski. Susan Arndt;yes;;;2025;368;category?;read?;-;📋;reread?;B-8;homelibrary;https://www.google.com/search?q=Seksizm%20-%20Eski%20Zamanlardan%20Beri%20Suregelen%20Baski%20Fareed%20Zakaria;https://www.google.com/search?q=Seksizm%20-%20Eski%20Zamanlardan%20Beri%20Suregelen%20Baski%20Fareed%20Zakaria&tbm=isch;2041; ;
3040;Pandemi Sonrasi Dunya Icin On Ders;Fareed Zakaria;Pandemi Sonrasi Dunya Icin On Ders. Fareed Zakaria;yes;;;2021;304;category?;read?;-;📋;reread?;D-6;homelibrary;https://www.google.com/search?q=Pandemi%20Sonrasi%20Dunya%20Icin%20On%20Ders%20Fareed%20Zakaria;https://www.google.com/search?q=Pandemi%20Sonrasi%20Dunya%20Icin%20On%20Ders%20Fareed%20Zakaria&tbm=isch;2040; ;
3039;Moda Psikolojisi;Rana Kutvan;Moda Psikolojisi. Rana Kutvan;released;;yes;2025;133;Psychology & Mental Life;✅;-;tbr?;reread?;E-7;homelibrary;https://www.google.com/search?q=Moda%20Psikolojisi%20Rana%20Kutvan;https://www.google.com/search?q=Moda%20Psikolojisi%20Rana%20Kutvan&tbm=isch;2039; ;
3038;Ikigai - Japonlarin Mutlu Hayat Sirri;Tim Tamashiro;Ikigai - Japonlarin Mutlu Hayat Sirri. Tim Tamashiro;yes;;;2025;192;category?;read?;-;📋;reread?;E-4;homelibrary;https://www.google.com/search?q=Ikigai%20-%20Japonlarin%20Mutlu%20Hayat%20Sirri%20Tim%20Tamashiro;https://www.google.com/search?q=Ikigai%20-%20Japonlarin%20Mutlu%20Hayat%20Sirri%20Tim%20Tamashiro&tbm=isch;2038; ;
3037;Fika - Isveclilerin Mutluluk Veren Gunluk Kahve Ritueli;Lynda Balsle;Fika - Isveclilerin Mutluluk Veren Gunluk Kahve Ritueli. Lynda Balsle;yes;;;2025;160;Simple Living & Everyday Comforts;✅;-;tbr?;reread?;E-4;homelibrary;https://www.google.com/search?q=Fika%20-%20Isveclilerin%20Mutluluk%20Veren%20Gunluk%20Kahve%20Ritueli%20Lynda%20Balsle;https://www.google.com/search?q=Fika%20-%20Isveclilerin%20Mutluluk%20Veren%20Gunluk%20Kahve%20Ritueli%20Lynda%20Balsle&tbm=isch;2037; ;
3036;Evim Temiz Mutluyum;Mrs Hinch (Sophie Hinchliffe);Evim Temiz Mutluyum. Mrs Hinch (Sophie Hinchliffe);released;;yes;2020;240;Simple Living & Everyday Comforts;✅;-;tbr?;reread?;G-8;homelibrary;https://www.google.com/search?q=Evim%20Temiz%20Mutluyum%20Mrs%20Hinch%20(Sophie%20Hinchliffe);https://www.google.com/search?q=Evim%20Temiz%20Mutluyum%20Mrs%20Hinch%20(Sophie%20Hinchliffe)&tbm=isch;2036; ;
3035;Esaret Altindaki Iliskiler - Tutkunun Anahtari;Esther Perel;Esaret Altindaki Iliskiler - Tutkunun Anahtari. Esther Perel;released;;yes;2025;288;Psychology & Mental Life;✅;-;tbr?;reread?;A-6;homelibrary;https://www.google.com/search?q=Esaret%20Altindaki%20Iliskiler%20-%20Tutkunun%20Anahtari%20Esther%20Perel;https://www.google.com/search?q=Esaret%20Altindaki%20Iliskiler%20-%20Tutkunun%20Anahtari%20Esther%20Perel&tbm=isch;2035; ;
3034;Dunyanin Halleri;David Harvey;Dunyanin Halleri. David Harvey;n/a;;;2019;432;category?;read?;-;📋;reread?;A-6;house-2;https://www.google.com/search?q=Dunyanin%20Halleri%20David%20Harvey;https://www.google.com/search?q=Dunyanin%20Halleri%20David%20Harvey&tbm=isch;2034; ;
3033;Bir Psikiyatristin Gizli Defteri - En Siradisi Vakalar;Gary Small, Gigi Vorgan;Bir Psikiyatristin Gizli Defteri - En Siradisi Vakalar. Gary Small, Gigi Vorgan;yes;;;2018;336;Psychology & Mental Life;✅;-;tbr?;📖;B-8;homelibrary;https://www.google.com/search?q=Bir%20Psikiyatristin%20Gizli%20Defteri%20-%20En%20Siradisi%20Vakalar%20Gary%20Small,%20Gigi%20Vorgan;https://www.google.com/search?q=Bir%20Psikiyatristin%20Gizli%20Defteri%20-%20En%20Siradisi%20Vakalar%20Gary%20Small,%20Gigi%20Vorgan&tbm=isch;2033; ;
3032;Alti Neslin Portresi;Jean M. Twenge;Alti Neslin Portresi. Jean M. Twenge;yes;;;2025;720;category?;read?;-;📋;reread?;A-4;homelibrary;https://www.google.com/search?q=Alti%20Neslin%20Portresi%20Jean%20M.%20Twenge;https://www.google.com/search?q=Alti%20Neslin%20Portresi%20Jean%20M.%20Twenge&tbm=isch;2032; ;
3031;Pivot Yil - Olmak Istediginiz Kisiye Donusmeniz Icin 365 Gun;Brianna Wiest;Pivot Yil - Olmak Istediginiz Kisiye Donusmeniz Icin 365 Gun. Brianna Wiest;yes;;;2025;376;category?;read?;-;📋;reread?;E-6;homelibrary;https://www.google.com/search?q=Pivot%20Yil%20-%20Olmak%20Istediginiz%20Kisiye%20Donusmeniz%20Icin%20365%20Gun%20Brianna%20Wiest;https://www.google.com/search?q=Pivot%20Yil%20-%20Olmak%20Istediginiz%20Kisiye%20Donusmeniz%20Icin%20365%20Gun%20Brianna%20Wiest&tbm=isch;2031; ;
3030;Bir Daha Bak - Hep Orada Olani Fark Etmenin Gucu;Tali Sharot, Cass R. Sunstein;Bir Daha Bak - Hep Orada Olani Fark Etmenin Gucu. Tali Sharot, Cass R. Sunstein;yes;;;2025;252;Psychology & Mental Life;✅;-;📋;reread?;C-7;homelibrary;https://www.google.com/search?q=Bir%20Daha%20Bak%20-%20Hep%20Orada%20Olani%20Fark%20Etmenin%20Gucu%20Tali%20Sharot,%20Cass%20R.%20Sunstein;https://www.google.com/search?q=Bir%20Daha%20Bak%20-%20Hep%20Orada%20Olani%20Fark%20Etmenin%20Gucu%20Tali%20Sharot,%20Cass%20R.%20Sunstein&tbm=isch;2030; ;
3029;Beyin Dunyayi Nasil Olusturdu - Bolunmus Beyin ve Modern Dunyada Yarim Kurelerarasi Asimetri;Iain Mcgilchrist;Beyin Dunyayi Nasil Olusturdu - Bolunmus Beyin ve Modern Dunyada Yarim Kurelerarasi Asimetri. Iain Mcgilchrist;yes;;;2025;920;category?;read?;-;📋;reread?;E-9;homelibrary;https://www.google.com/search?q=Beyin%20Dunyayi%20Nasil%20Olusturdu%20-%20Bolunmus%20Beyin%20ve%20Modern%20Dunyada%20Yarim%20Kurelerarasi%20Asimetri%20Iain%20Mcgilchrist;https://www.google.com/search?q=Beyin%20Dunyayi%20Nasil%20Olusturdu%20-%20Bolunmus%20Beyin%20ve%20Modern%20Dunyada%20Yarim%20Kurelerarasi%20Asimetri%20Iain%20Mcgilchrist&tbm=isch;2029; ;
3028;Psikanalizi Yazmak;Talat Parman;Psikanalizi Yazmak. Talat Parman;yes;;;2021;144;category?;read?;-;📋;reread?;A-6;homelibrary;https://www.google.com/search?q=Psikanalizi%20Yazmak%20Talat%20Parman;https://www.google.com/search?q=Psikanalizi%20Yazmak%20Talat%20Parman&tbm=isch;2028; ;
3027;Psikanaliz Hareketinin Kendini Imhasi;Sebastien Dupont;Psikanaliz Hareketinin Kendini Imhasi. Sebastien Dupont;yes;;;2018;140;category?;read?;-;📋;reread?;A-6;homelibrary;https://www.google.com/search?q=Psikanaliz%20Hareketinin%20Kendini%20Imhasi%20Sebastien%20Dupont;https://www.google.com/search?q=Psikanaliz%20Hareketinin%20Kendini%20Imhasi%20Sebastien%20Dupont&tbm=isch;2027; ;
3026;Gunubirlik Hayatlar;Irvin D. Yalom;Gunubirlik Hayatlar. Irvin D. Yalom;yes;;;2016;208;Psychology & Mental Life;✅;-;tbr?;📖;B-8;homelibrary;https://www.google.com/search?q=Gunubirlik%20Hayatlar%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Gunubirlik%20Hayatlar%20Irvin%20D.%20Yalom&tbm=isch;2026; ;
3025;Emtia Yatirimciliginin Kucuk Kitabi;John Stephenson;Emtia Yatirimciliginin Kucuk Kitabi. John Stephenson;yes;;;2013;202;category?;read?;-;📋;reread?;F-2;homelibrary;https://www.google.com/search?q=Emtia%20Yatirimciliginin%20Kucuk%20Kitabi%20John%20Stephenson;https://www.google.com/search?q=Emtia%20Yatirimciliginin%20Kucuk%20Kitabi%20John%20Stephenson&tbm=isch;2025; ;
